Unnamed: 0,Pos,Sense1,Sense2,Merge,Sense1_keys,Sense2_keys,wn_oed_feature
164,v,fix#v#7,fix#v#11,merged,fix%2:30:02::;,fix%2:30:02::;fix%2:30:02::;fix%2:30:02::;fix%2:30:02::;fix%2:30:02::;fix%2:30:02::;,0.0
165,v,surge#v#2,surge#v#4,not-merged,soar%2:38:01::;soar_up%2:38:00::;soar_upwards%2:38:00::;surge%2:38:00::;zoom%2:38:03::;,zoom%2:38:03::;zoom%2:38:03::;,1.0
166,v,surge#v#2,surge#v#1,not-merged,soar%2:38:01::;soar_up%2:38:00::;soar_upwards%2:38:00::;surge%2:38:00::;zoom%2:38:03::;,zoom%2:38:03::;zoom%2:38:03::;zoom%2:38:03::;,1.0
167,v,surge#v#2,surge#v#3,not-merged,soar%2:38:01::;soar_up%2:38:00::;soar_upwards%2:38:00::;surge%2:38:00::;zoom%2:38:03::;,zoom%2:38:03::;zoom%2:38:03::;,1.0
168,v,surge#v#2,surge#v#5,not-merged,soar%2:38:01::;soar_up%2:38:00::;soar_upwards%2:38:00::;surge%2:38:00::;zoom%2:38:03::;,zoom%2:38:03::;,1.0
169,v,surge#v#4,surge#v#1,not-merged,scend%2:38:00::;surge%2:38:04::;,surge%2:38:04::;surge%2:38:04::;surge%2:38:04::;,1.0
170,v,surge#v#4,surge#v#3,not-merged,scend%2:38:00::;surge%2:38:04::;,surge%2:38:04::;surge%2:38:04::;,1.0
171,v,surge#v#4,surge#v#5,not-merged,scend%2:38:00::;surge%2:38:04::;,surge%2:38:04::;,1.0
172,v,surge#v#1,surge#v#3,merged,billow%2:38:00::;surge%2:38:01::;heave%2:38:00::;,heave%2:38:00::;heave%2:38:00::;,1.0
173,v,surge#v#1,surge#v#5,merged,billow%2:38:00::;surge%2:38:01::;heave%2:38:00::;,heave%2:38:00::;,1.0
174,v,surge#v#3,surge#v#5,merged,tide%2:38:01::;surge%2:38:03::;,surge%2:38:03::;,1.0
175,n,turf#n#1,turf#n#2,not-merged,turf%1:17:00::;sod%1:17:00::;sward%1:17:00::;greensward%1:17:00::;,greensward%1:17:00::;,0.0
176,n,turf#n#1,turf#n#3,not-merged,turf%1:17:00::;sod%1:17:00::;sward%1:17:00::;greensward%1:17:00::;,greensward%1:17:00::;,0.0
177,n,turf#n#2,turf#n#3,merged,turf%1:15:02::;,turf%1:15:02::;,1.0
178,n,volatility#n#2,volatility#n#1,not-merged,volatility%1:07:01::;unpredictability%1:07:01::;,unpredictability%1:07:01::;,0.0
179,n,volatility#n#2,volatility#n#3,not-merged,volatility%1:07:01::;unpredictability%1:07:01::;,unpredictability%1:07:01::;unpredictability%1:07:01::;unpredictability%1:07:01::;,0.0
180,n,volatility#n#1,volatility#n#3,not-merged,volatility%1:07:02::;,volatility%1:07:02::;volatility%1:07:02::;volatility%1:07:02::;,0.0
181,v,feel#v#2,feel#v#1,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
182,v,feel#v#2,feel#v#3,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
183,v,feel#v#2,feel#v#4,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
184,v,feel#v#2,feel#v#5,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
185,v,feel#v#2,feel#v#6,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
186,v,feel#v#2,feel#v#7,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
187,v,feel#v#2,feel#v#12,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
188,v,feel#v#2,feel#v#8,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
189,v,feel#v#2,feel#v#9,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
190,v,feel#v#2,feel#v#10,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
191,v,feel#v#2,feel#v#11,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
192,v,feel#v#2,feel#v#13,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
193,v,feel#v#1,feel#v#3,merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;experience%2:37:00::;,1.0
194,v,feel#v#1,feel#v#4,merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;,1.0
195,v,feel#v#1,feel#v#5,merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;,1.0
196,v,feel#v#1,feel#v#6,merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;,1.0
197,v,feel#v#1,feel#v#7,merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;,1.0
198,v,feel#v#1,feel#v#12,merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;,1.0
199,v,feel#v#1,feel#v#8,not-merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;,1.0
200,v,feel#v#1,feel#v#9,not-merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;experience%2:37:00::;,1.0
201,v,feel#v#1,feel#v#10,not-merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;experience%2:37:00::;,1.0
202,v,feel#v#1,feel#v#11,not-merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;,1.0
203,v,feel#v#1,feel#v#13,not-merged,feel%2:37:00::;experience%2:37:00::;,experience%2:37:00::;,1.0
204,v,feel#v#3,feel#v#4,merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;,1.0
205,v,feel#v#3,feel#v#5,merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;,1.0
206,v,feel#v#3,feel#v#6,merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;,1.0
207,v,feel#v#3,feel#v#7,merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;,1.0
208,v,feel#v#3,feel#v#12,merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;,1.0
209,v,feel#v#3,feel#v#8,not-merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;,1.0
210,v,feel#v#3,feel#v#9,not-merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;sense%2:39:00::;,1.0
211,v,feel#v#3,feel#v#10,not-merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;sense%2:39:00::;,1.0
212,v,feel#v#3,feel#v#11,not-merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;,1.0
213,v,feel#v#3,feel#v#13,not-merged,feel%2:39:00::;sense%2:39:00::;,sense%2:39:00::;,1.0
214,v,feel#v#4,feel#v#5,merged,feel%2:29:00::;,feel%2:29:00::;,0.0
215,v,feel#v#4,feel#v#6,merged,feel%2:29:00::;,feel%2:29:00::;,0.0
216,v,feel#v#4,feel#v#7,merged,feel%2:29:00::;,feel%2:29:00::;,0.0
217,v,feel#v#4,feel#v#12,merged,feel%2:29:00::;,feel%2:29:00::;,0.0
218,v,feel#v#4,feel#v#8,not-merged,feel%2:29:00::;,feel%2:29:00::;,0.0
219,v,feel#v#4,feel#v#9,not-merged,feel%2:29:00::;,feel%2:29:00::;feel%2:29:00::;,0.0
220,v,feel#v#4,feel#v#10,not-merged,feel%2:29:00::;,feel%2:29:00::;feel%2:29:00::;,0.0
221,v,feel#v#4,feel#v#11,not-merged,feel%2:29:00::;,feel%2:29:00::;,0.0
222,v,feel#v#4,feel#v#13,not-merged,feel%2:29:00::;,feel%2:29:00::;,0.0
223,v,feel#v#5,feel#v#6,merged,feel%2:31:01::;,feel%2:31:01::;,1.0
224,v,feel#v#5,feel#v#7,merged,feel%2:31:01::;,feel%2:31:01::;,1.0
225,v,feel#v#5,feel#v#12,merged,feel%2:31:01::;,feel%2:31:01::;,1.0
226,v,feel#v#5,feel#v#8,not-merged,feel%2:31:01::;,feel%2:31:01::;,1.0
227,v,feel#v#5,feel#v#9,not-merged,feel%2:31:01::;,feel%2:31:01::;feel%2:31:01::;,1.0
228,v,feel#v#5,feel#v#10,not-merged,feel%2:31:01::;,feel%2:31:01::;feel%2:31:01::;,1.0
229,v,feel#v#5,feel#v#11,not-merged,feel%2:31:01::;,feel%2:31:01::;,1.0
230,v,feel#v#5,feel#v#13,not-merged,feel%2:31:01::;,feel%2:31:01::;,1.0
231,v,feel#v#6,feel#v#7,merged,feel%2:39:01::;,feel%2:39:01::;,1.0
232,v,feel#v#6,feel#v#12,merged,feel%2:39:01::;,feel%2:39:01::;,1.0
233,v,feel#v#6,feel#v#8,not-merged,feel%2:39:01::;,feel%2:39:01::;,1.0
234,v,feel#v#6,feel#v#9,not-merged,feel%2:39:01::;,feel%2:39:01::;feel%2:39:01::;,1.0
235,v,feel#v#6,feel#v#10,not-merged,feel%2:39:01::;,feel%2:39:01::;feel%2:39:01::;,1.0
236,v,feel#v#6,feel#v#11,not-merged,feel%2:39:01::;,feel%2:39:01::;,1.0
237,v,feel#v#6,feel#v#13,not-merged,feel%2:39:01::;,feel%2:39:01::;,1.0
238,v,feel#v#7,feel#v#12,merged,feel%2:42:00::;,feel%2:42:00::;,1.0
239,v,feel#v#7,feel#v#8,not-merged,feel%2:42:00::;,feel%2:42:00::;,1.0
240,v,feel#v#7,feel#v#9,not-merged,feel%2:42:00::;,feel%2:42:00::;feel%2:42:00::;,1.0
241,v,feel#v#7,feel#v#10,not-merged,feel%2:42:00::;,feel%2:42:00::;feel%2:42:00::;,1.0
242,v,feel#v#7,feel#v#11,not-merged,feel%2:42:00::;,feel%2:42:00::;,1.0
243,v,feel#v#7,feel#v#13,not-merged,feel%2:42:00::;,feel%2:42:00::;,1.0
244,v,feel#v#12,feel#v#8,not-merged,feel%2:39:09::;,feel%2:39:09::;,0.0
245,v,feel#v#12,feel#v#9,not-merged,feel%2:39:09::;,feel%2:39:09::;feel%2:39:09::;,0.0
246,v,feel#v#12,feel#v#10,not-merged,feel%2:39:09::;,feel%2:39:09::;feel%2:39:09::;,0.0
247,v,feel#v#12,feel#v#11,not-merged,feel%2:39:09::;,feel%2:39:09::;,0.0
248,v,feel#v#12,feel#v#13,not-merged,feel%2:39:09::;,feel%2:39:09::;,0.0
249,v,feel#v#8,feel#v#9,merged,feel%2:39:10::;,feel%2:39:10::;feel%2:39:10::;,1.0
250,v,feel#v#8,feel#v#10,merged,feel%2:39:10::;,feel%2:39:10::;feel%2:39:10::;,1.0
251,v,feel#v#8,feel#v#11,merged,feel%2:39:10::;,feel%2:39:10::;,1.0
252,v,feel#v#8,feel#v#13,merged,feel%2:39:10::;,feel%2:39:10::;,1.0
253,v,feel#v#9,feel#v#10,merged,feel%2:35:00::;finger%2:35:05::;,finger%2:35:05::;finger%2:35:05::;,1.0
254,v,feel#v#9,feel#v#11,merged,feel%2:35:00::;finger%2:35:05::;,finger%2:35:05::;,1.0
255,v,feel#v#9,feel#v#13,merged,feel%2:35:00::;finger%2:35:05::;,finger%2:35:05::;,1.0
256,v,feel#v#10,feel#v#11,merged,palpate%2:35:00::;feel%2:35:01::;,feel%2:35:01::;,1.0
257,v,feel#v#10,feel#v#13,merged,palpate%2:35:00::;feel%2:35:01::;,feel%2:35:01::;,1.0
258,v,feel#v#11,feel#v#13,merged,feel%2:40:00::;,feel%2:40:00::;,1.0
259,v,maintain#v#3,maintain#v#1,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;maintain%2:34:00::;,0.0
260,v,maintain#v#3,maintain#v#2,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;maintain%2:34:00::;maintain%2:34:00::;,0.0
261,v,maintain#v#3,maintain#v#5,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;maintain%2:34:00::;,0.0
262,v,maintain#v#3,maintain#v#6,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;,0.0
263,v,maintain#v#3,maintain#v#9,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;,0.0
264,v,maintain#v#3,maintain#v#4,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;maintain%2:34:00::;,0.0
265,v,maintain#v#3,maintain#v#8,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;,0.0
266,v,maintain#v#3,maintain#v#7,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;,0.0
267,v,maintain#v#3,maintain#v#10,not-merged,sustain%2:34:00::;keep%2:34:00::;maintain%2:34:00::;,maintain%2:34:00::;maintain%2:34:00::;maintain%2:34:00::;,0.0
268,v,maintain#v#1,maintain#v#2,merged,keep%2:42:00::;maintain%2:42:00::;hold%2:42:00::;,hold%2:42:00::;hold%2:42:00::;hold%2:42:00::;hold%2:42:00::;,1.0
269,v,maintain#v#1,maintain#v#5,merged,keep%2:42:00::;maintain%2:42:00::;hold%2:42:00::;,hold%2:42:00::;hold%2:42:00::;hold%2:42:00::;,1.0
270,v,maintain#v#1,maintain#v#6,merged,keep%2:42:00::;maintain%2:42:00::;hold%2:42:00::;,hold%2:42:00::;hold%2:42:00::;,1.0
271,v,maintain#v#1,maintain#v#9,merged,keep%2:42:00::;maintain%2:42:00::;hold%2:42:00::;,hold%2:42:00::;hold%2:42:00::;,1.0
272,v,maintain#v#1,maintain#v#4,not-merged,keep%2:42:00::;maintain%2:42:00::;hold%2:42:00::;,hold%2:42:00::;hold%2:42:00::;hold%2:42:00::;,1.0
273,v,maintain#v#1,maintain#v#8,not-merged,keep%2:42:00::;maintain%2:42:00::;hold%2:42:00::;,hold%2:42:00::;hold%2:42:00::;,1.0
274,v,maintain#v#1,maintain#v#7,not-merged,keep%2:42:00::;maintain%2:42:00::;hold%2:42:00::;,hold%2:42:00::;hold%2:42:00::;,1.0
275,v,maintain#v#1,maintain#v#10,not-merged,keep%2:42:00::;maintain%2:42:00::;hold%2:42:00::;,hold%2:42:00::;hold%2:42:00::;hold%2:42:00::;,1.0
276,v,maintain#v#2,maintain#v#5,merged,conserve%2:40:02::;preserve%2:40:00::;maintain%2:40:00::;keep_up%2:40:00::;,keep_up%2:40:00::;keep_up%2:40:00::;keep_up%2:40:00::;,0.0
277,v,maintain#v#2,maintain#v#6,merged,conserve%2:40:02::;preserve%2:40:00::;maintain%2:40:00::;keep_up%2:40:00::;,keep_up%2:40:00::;keep_up%2:40:00::;,0.0
278,v,maintain#v#2,maintain#v#9,merged,conserve%2:40:02::;preserve%2:40:00::;maintain%2:40:00::;keep_up%2:40:00::;,keep_up%2:40:00::;keep_up%2:40:00::;,0.0
279,v,maintain#v#2,maintain#v#4,not-merged,conserve%2:40:02::;preserve%2:40:00::;maintain%2:40:00::;keep_up%2:40:00::;,keep_up%2:40:00::;keep_up%2:40:00::;keep_up%2:40:00::;,0.0
280,v,maintain#v#2,maintain#v#8,not-merged,conserve%2:40:02::;preserve%2:40:00::;maintain%2:40:00::;keep_up%2:40:00::;,keep_up%2:40:00::;keep_up%2:40:00::;,0.0
281,v,maintain#v#2,maintain#v#7,not-merged,conserve%2:40:02::;preserve%2:40:00::;maintain%2:40:00::;keep_up%2:40:00::;,keep_up%2:40:00::;keep_up%2:40:00::;,0.0
282,v,maintain#v#2,maintain#v#10,not-merged,conserve%2:40:02::;preserve%2:40:00::;maintain%2:40:00::;keep_up%2:40:00::;,keep_up%2:40:00::;keep_up%2:40:00::;keep_up%2:40:00::;,0.0
283,v,maintain#v#5,maintain#v#6,merged,wield%2:40:00::;exert%2:40:00::;maintain%2:40:01::;,maintain%2:40:01::;maintain%2:40:01::;,0.0
284,v,maintain#v#5,maintain#v#9,merged,wield%2:40:00::;exert%2:40:00::;maintain%2:40:01::;,maintain%2:40:01::;maintain%2:40:01::;,0.0
285,v,maintain#v#5,maintain#v#4,not-merged,wield%2:40:00::;exert%2:40:00::;maintain%2:40:01::;,maintain%2:40:01::;maintain%2:40:01::;maintain%2:40:01::;,0.0
286,v,maintain#v#5,maintain#v#8,not-merged,wield%2:40:00::;exert%2:40:00::;maintain%2:40:01::;,maintain%2:40:01::;maintain%2:40:01::;,0.0
287,v,maintain#v#5,maintain#v#7,not-merged,wield%2:40:00::;exert%2:40:00::;maintain%2:40:01::;,maintain%2:40:01::;maintain%2:40:01::;,0.0
288,v,maintain#v#5,maintain#v#10,not-merged,wield%2:40:00::;exert%2:40:00::;maintain%2:40:01::;,maintain%2:40:01::;maintain%2:40:01::;maintain%2:40:01::;,0.0
289,v,maintain#v#6,maintain#v#9,merged,keep%2:40:10::;maintain%2:40:10::;,maintain%2:40:10::;maintain%2:40:10::;,1.0
290,v,maintain#v#6,maintain#v#4,not-merged,keep%2:40:10::;maintain%2:40:10::;,maintain%2:40:10::;maintain%2:40:10::;maintain%2:40:10::;,1.0
291,v,maintain#v#6,maintain#v#8,not-merged,keep%2:40:10::;maintain%2:40:10::;,maintain%2:40:10::;maintain%2:40:10::;,1.0
292,v,maintain#v#6,maintain#v#7,not-merged,keep%2:40:10::;maintain%2:40:10::;,maintain%2:40:10::;maintain%2:40:10::;,1.0
293,v,maintain#v#6,maintain#v#10,not-merged,keep%2:40:10::;maintain%2:40:10::;,maintain%2:40:10::;maintain%2:40:10::;maintain%2:40:10::;,1.0
294,v,maintain#v#9,maintain#v#4,not-merged,uphold%2:32:02::;maintain%2:32:03::;,maintain%2:32:03::;maintain%2:32:03::;maintain%2:32:03::;,0.0
295,v,maintain#v#9,maintain#v#8,not-merged,uphold%2:32:02::;maintain%2:32:03::;,maintain%2:32:03::;maintain%2:32:03::;,0.0
296,v,maintain#v#9,maintain#v#7,not-merged,uphold%2:32:02::;maintain%2:32:03::;,maintain%2:32:03::;maintain%2:32:03::;,0.0
297,v,maintain#v#9,maintain#v#10,not-merged,uphold%2:32:02::;maintain%2:32:03::;,maintain%2:32:03::;maintain%2:32:03::;maintain%2:32:03::;,0.0
298,v,maintain#v#4,maintain#v#8,merged,assert%2:32:01::;asseverate%2:32:00::;maintain%2:32:00::;,maintain%2:32:00::;maintain%2:32:00::;,1.0
299,v,maintain#v#4,maintain#v#7,not-merged,assert%2:32:01::;asseverate%2:32:00::;maintain%2:32:00::;,maintain%2:32:00::;maintain%2:32:00::;,1.0
300,v,maintain#v#4,maintain#v#10,not-merged,assert%2:32:01::;asseverate%2:32:00::;maintain%2:32:00::;,maintain%2:32:00::;maintain%2:32:00::;maintain%2:32:00::;,1.0
301,v,maintain#v#8,maintain#v#7,not-merged,maintain%2:32:01::;defend%2:32:01::;,defend%2:32:01::;defend%2:32:01::;,1.0
302,v,maintain#v#8,maintain#v#10,not-merged,maintain%2:32:01::;defend%2:32:01::;,defend%2:32:01::;defend%2:32:01::;defend%2:32:01::;,1.0
303,v,maintain#v#7,maintain#v#10,merged,keep%2:32:00::;maintain%2:32:04::;,maintain%2:32:04::;maintain%2:32:04::;maintain%2:32:04::;,0.0
308,v,govern#v#1,govern#v#3,merged,regulate%2:41:01::;regularize%2:41:00::;regularise%2:41:00::;order%2:41:01::;govern%2:41:02::;,govern%2:41:02::;govern%2:41:02::;,1.0
309,v,govern#v#1,govern#v#2,not-merged,regulate%2:41:01::;regularize%2:41:00::;regularise%2:41:00::;order%2:41:01::;govern%2:41:02::;,govern%2:41:02::;,1.0
310,v,govern#v#1,govern#v#4,not-merged,regulate%2:41:01::;regularize%2:41:00::;regularise%2:41:00::;order%2:41:01::;govern%2:41:02::;,govern%2:41:02::;,1.0
311,v,govern#v#3,govern#v#2,not-merged,govern%2:41:00::;rule%2:41:00::;,rule%2:41:00::;,1.0
312,v,govern#v#3,govern#v#4,not-merged,govern%2:41:00::;rule%2:41:00::;,rule%2:41:00::;,1.0
313,v,govern#v#2,govern#v#4,merged,govern%2:41:01::;,govern%2:41:01::;,1.0
314,n,disaster#n#1,disaster#n#2,not-merged,catastrophe%1:26:00::;disaster%1:26:00::;,disaster%1:26:00::;disaster%1:26:00::;disaster%1:26:00::;disaster%1:26:00::;disaster%1:26:00::;,1.0
315,n,disaster#n#1,disaster#n#3,not-merged,catastrophe%1:26:00::;disaster%1:26:00::;,disaster%1:26:00::;,1.0
316,n,disaster#n#2,disaster#n#3,merged,calamity%1:11:00::;catastrophe%1:11:00::;disaster%1:11:00::;tragedy%1:11:00::;cataclysm%1:11:00::;,cataclysm%1:11:00::;,1.0
317,v,decide#v#2,decide#v#4,not-merged,decide%2:31:01::;settle%2:31:00::;resolve%2:31:01::;adjudicate%2:31:00::;,adjudicate%2:31:00::;,1.0
318,v,decide#v#2,decide#v#1,not-merged,decide%2:31:01::;settle%2:31:00::;resolve%2:31:01::;adjudicate%2:31:00::;,adjudicate%2:31:00::;adjudicate%2:31:00::;adjudicate%2:31:00::;,1.0
319,v,decide#v#2,decide#v#3,not-merged,decide%2:31:01::;settle%2:31:00::;resolve%2:31:01::;adjudicate%2:31:00::;,adjudicate%2:31:00::;,1.0
320,v,decide#v#4,decide#v#1,not-merged,decide%2:31:06::;,decide%2:31:06::;decide%2:31:06::;decide%2:31:06::;,1.0
321,v,decide#v#4,decide#v#3,not-merged,decide%2:31:06::;,decide%2:31:06::;,1.0
322,v,decide#v#1,decide#v#3,merged,decide%2:31:00::;make_up_one's_mind%2:31:00::;determine%2:31:00::;,determine%2:31:00::;,1.0
323,n,border#n#1,border#n#2,merged,boundary_line%1:15:00::;border%1:15:00::;borderline%1:15:00::;delimitation%1:15:00::;mete%1:15:00::;,mete%1:15:00::;mete%1:15:00::;mete%1:15:00::;,0.0
324,n,border#n#1,border#n#3,merged,boundary_line%1:15:00::;border%1:15:00::;borderline%1:15:00::;delimitation%1:15:00::;mete%1:15:00::;,mete%1:15:00::;mete%1:15:00::;,0.0
325,n,border#n#1,border#n#4,not-merged,boundary_line%1:15:00::;border%1:15:00::;borderline%1:15:00::;delimitation%1:15:00::;mete%1:15:00::;,mete%1:15:00::;mete%1:15:00::;mete%1:15:00::;,0.0
326,n,border#n#1,border#n#5,not-merged,boundary_line%1:15:00::;border%1:15:00::;borderline%1:15:00::;delimitation%1:15:00::;mete%1:15:00::;,mete%1:15:00::;,0.0
327,n,border#n#2,border#n#3,merged,margin%1:25:00::;border%1:25:00::;perimeter%1:25:00::;,perimeter%1:25:00::;perimeter%1:25:00::;,1.0
328,n,border#n#2,border#n#4,not-merged,margin%1:25:00::;border%1:25:00::;perimeter%1:25:00::;,perimeter%1:25:00::;perimeter%1:25:00::;perimeter%1:25:00::;,1.0
329,n,border#n#2,border#n#5,not-merged,margin%1:25:00::;border%1:25:00::;perimeter%1:25:00::;,perimeter%1:25:00::;,1.0
330,n,border#n#3,border#n#4,not-merged,edge%1:15:00::;border%1:15:01::;,border%1:15:01::;border%1:15:01::;border%1:15:01::;,1.0
331,n,border#n#3,border#n#5,not-merged,edge%1:15:00::;border%1:15:01::;,border%1:15:01::;,1.0
332,n,border#n#4,border#n#5,merged,molding%1:06:00::;moulding%1:06:00::;border%1:06:01::;,border%1:06:01::;,1.0
333,v,criticize#v#1,criticize#v#2,not-merged,knock%2:32:02::;criticize%2:32:00::;criticise%2:32:00::;pick_apart%2:32:00::;,pick_apart%2:32:00::;pick_apart%2:32:00::;,0.0
334,v,publish#v#1,publish#v#2,merged,print%2:36:02::;publish%2:36:01::;,publish%2:36:01::;publish%2:36:01::;publish%2:36:01::;publish%2:36:01::;publish%2:36:01::;,1.0
335,v,publish#v#1,publish#v#3,merged,print%2:36:02::;publish%2:36:01::;,publish%2:36:01::;publish%2:36:01::;,1.0
336,v,publish#v#2,publish#v#3,merged,publish%2:32:00::;bring_out%2:32:00::;put_out%2:32:00::;issue%2:32:00::;release%2:32:00::;,release%2:32:00::;release%2:32:00::;,1.0
337,v,organize#v#1,organize#v#6,merged,form%2:41:00::;organize%2:41:01::;organise%2:41:01::;,organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;,0.0
338,v,organize#v#1,organize#v#3,not-merged,form%2:41:00::;organize%2:41:01::;organise%2:41:01::;,organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;,0.0
339,v,organize#v#1,organize#v#5,not-merged,form%2:41:00::;organize%2:41:01::;organise%2:41:01::;,organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;,0.0
340,v,organize#v#1,organize#v#2,not-merged,form%2:41:00::;organize%2:41:01::;organise%2:41:01::;,organise%2:41:01::;organise%2:41:01::;,0.0
341,v,organize#v#1,organize#v#4,not-merged,form%2:41:00::;organize%2:41:01::;organise%2:41:01::;,organise%2:41:01::;organise%2:41:01::;organise%2:41:01::;,0.0
342,v,organize#v#6,organize#v#3,not-merged,unionize%2:41:00::;unionise%2:41:00::;organize%2:41:02::;organise%2:41:02::;,organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;,0.0
343,v,organize#v#6,organize#v#5,not-merged,unionize%2:41:00::;unionise%2:41:00::;organize%2:41:02::;organise%2:41:02::;,organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;,0.0
344,v,organize#v#6,organize#v#2,not-merged,unionize%2:41:00::;unionise%2:41:00::;organize%2:41:02::;organise%2:41:02::;,organise%2:41:02::;organise%2:41:02::;,0.0
345,v,organize#v#6,organize#v#4,not-merged,unionize%2:41:00::;unionise%2:41:00::;organize%2:41:02::;organise%2:41:02::;,organise%2:41:02::;organise%2:41:02::;organise%2:41:02::;,0.0
346,v,organize#v#3,organize#v#5,merged,mastermind%2:31:00::;engineer%2:31:00::;direct%2:31:00::;organize%2:31:00::;organise%2:31:00::;orchestrate%2:31:00::;,orchestrate%2:31:00::;orchestrate%2:31:00::;orchestrate%2:31:00::;orchestrate%2:31:00::;orchestrate%2:31:00::;orchestrate%2:31:00::;,0.0
347,v,organize#v#3,organize#v#2,not-merged,mastermind%2:31:00::;engineer%2:31:00::;direct%2:31:00::;organize%2:31:00::;organise%2:31:00::;orchestrate%2:31:00::;,orchestrate%2:31:00::;orchestrate%2:31:00::;,0.0
348,v,organize#v#3,organize#v#4,not-merged,mastermind%2:31:00::;engineer%2:31:00::;direct%2:31:00::;organize%2:31:00::;organise%2:31:00::;orchestrate%2:31:00::;,orchestrate%2:31:00::;orchestrate%2:31:00::;orchestrate%2:31:00::;,0.0
349,v,organize#v#5,organize#v#2,not-merged,organize%2:36:00::;organise%2:36:00::;prepare%2:36:00::;devise%2:36:01::;get_up%2:36:00::;machinate%2:36:00::;,machinate%2:36:00::;machinate%2:36:00::;,1.0
350,v,organize#v#5,organize#v#4,not-merged,organize%2:36:00::;organise%2:36:00::;prepare%2:36:00::;devise%2:36:01::;get_up%2:36:00::;machinate%2:36:00::;,machinate%2:36:00::;machinate%2:36:00::;machinate%2:36:00::;,1.0
351,v,organize#v#2,organize#v#4,merged,organize%2:41:00::;organise%2:41:00::;,organise%2:41:00::;organise%2:41:00::;organise%2:41:00::;,0.0
