Unnamed: 0,Pos,Sense1,Sense2,Merge,Sense1_keys,Sense2_keys,wn_oed_feature
295,v,play#v#01,play#v#06,not-merged,play%2:33:00::;,play%2:33:00::;play%2:33:00::;,1.0
296,v,play#v#01,play#v#03,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
297,v,play#v#01,play#v#07,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
298,v,play#v#01,play#v#14,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
299,v,play#v#01,play#v#26,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
300,v,play#v#01,play#v#11,not-merged,play%2:33:00::;,play%2:33:00::;play%2:33:00::;,1.0
301,v,play#v#01,play#v#05,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
302,v,play#v#01,play#v#12,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
303,v,play#v#01,play#v#29,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
304,v,play#v#01,play#v#10,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
305,v,play#v#01,play#v#18,not-merged,play%2:33:00::;,play%2:33:00::;play%2:33:00::;,1.0
306,v,play#v#01,play#v#13,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
307,v,play#v#01,play#v#31,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
308,v,play#v#01,play#v#15,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
309,v,play#v#01,play#v#32,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
310,v,play#v#01,play#v#33,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
311,v,play#v#01,play#v#20,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
312,v,play#v#01,play#v#16,not-merged,play%2:33:00::;,play%2:33:00::;play%2:33:00::;,1.0
313,v,play#v#01,play#v#09,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
314,v,play#v#01,play#v#22,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
315,v,play#v#01,play#v#24,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
316,v,play#v#01,play#v#28,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
317,v,play#v#01,play#v#35,not-merged,play%2:33:00::;,play%2:33:00::;,1.0
318,v,play#v#17,play#v#02,merged,play%2:41:02::;,play%2:41:02::;,0.0
319,v,play#v#17,play#v#06,not-merged,play%2:41:02::;,play%2:41:02::;play%2:41:02::;,0.0
320,v,play#v#17,play#v#03,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
321,v,play#v#17,play#v#07,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
324,v,play#v#17,play#v#11,not-merged,play%2:41:02::;,play%2:41:02::;play%2:41:02::;,0.0
325,v,play#v#17,play#v#05,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
326,v,play#v#17,play#v#12,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
331,v,play#v#17,play#v#31,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
332,v,play#v#17,play#v#15,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
333,v,play#v#17,play#v#32,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
334,v,play#v#17,play#v#33,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
337,v,play#v#17,play#v#09,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
338,v,play#v#17,play#v#22,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
340,v,play#v#17,play#v#28,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
341,v,play#v#17,play#v#35,not-merged,play%2:41:02::;,play%2:41:02::;,0.0
342,v,play#v#02,play#v#06,not-merged,play%2:41:12::;,play%2:41:12::;play%2:41:12::;,0.0
343,v,play#v#02,play#v#03,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
344,v,play#v#02,play#v#07,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
345,v,play#v#02,play#v#14,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
346,v,play#v#02,play#v#26,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
347,v,play#v#02,play#v#11,not-merged,play%2:41:12::;,play%2:41:12::;play%2:41:12::;,0.0
348,v,play#v#02,play#v#05,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
349,v,play#v#02,play#v#12,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
350,v,play#v#02,play#v#29,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
351,v,play#v#02,play#v#10,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
352,v,play#v#02,play#v#18,not-merged,play%2:41:12::;,play%2:41:12::;play%2:41:12::;,0.0
353,v,play#v#02,play#v#13,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
354,v,play#v#02,play#v#31,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
355,v,play#v#02,play#v#15,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
356,v,play#v#02,play#v#32,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
357,v,play#v#02,play#v#33,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
358,v,play#v#02,play#v#20,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
359,v,play#v#02,play#v#16,not-merged,play%2:41:12::;,play%2:41:12::;play%2:41:12::;,0.0
360,v,play#v#02,play#v#09,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
361,v,play#v#02,play#v#22,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
362,v,play#v#02,play#v#24,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
363,v,play#v#02,play#v#28,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
364,v,play#v#02,play#v#35,not-merged,play%2:41:12::;,play%2:41:12::;,0.0
365,v,play#v#06,play#v#03,merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
366,v,play#v#06,play#v#07,merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
367,v,play#v#06,play#v#14,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
368,v,play#v#06,play#v#26,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
369,v,play#v#06,play#v#11,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;spiel%2:36:00::;,1.0
370,v,play#v#06,play#v#05,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
371,v,play#v#06,play#v#12,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
372,v,play#v#06,play#v#29,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
373,v,play#v#06,play#v#10,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
374,v,play#v#06,play#v#18,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;spiel%2:36:00::;,1.0
375,v,play#v#06,play#v#13,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
376,v,play#v#06,play#v#31,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
377,v,play#v#06,play#v#15,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
378,v,play#v#06,play#v#32,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
379,v,play#v#06,play#v#33,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
380,v,play#v#06,play#v#20,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
381,v,play#v#06,play#v#16,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;spiel%2:36:00::;,1.0
382,v,play#v#06,play#v#09,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
383,v,play#v#06,play#v#22,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
384,v,play#v#06,play#v#24,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
385,v,play#v#06,play#v#28,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
386,v,play#v#06,play#v#35,not-merged,play%2:36:00::;spiel%2:36:00::;,spiel%2:36:00::;,1.0
387,v,play#v#03,play#v#07,merged,play%2:36:12::;,play%2:36:12::;,1.0
388,v,play#v#03,play#v#14,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
389,v,play#v#03,play#v#26,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
390,v,play#v#03,play#v#11,not-merged,play%2:36:12::;,play%2:36:12::;play%2:36:12::;,1.0
391,v,play#v#03,play#v#05,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
392,v,play#v#03,play#v#12,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
393,v,play#v#03,play#v#29,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
394,v,play#v#03,play#v#10,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
395,v,play#v#03,play#v#18,not-merged,play%2:36:12::;,play%2:36:12::;play%2:36:12::;,1.0
396,v,play#v#03,play#v#13,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
397,v,play#v#03,play#v#31,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
398,v,play#v#03,play#v#15,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
399,v,play#v#03,play#v#32,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
400,v,play#v#03,play#v#33,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
401,v,play#v#03,play#v#20,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
402,v,play#v#03,play#v#16,not-merged,play%2:36:12::;,play%2:36:12::;play%2:36:12::;,1.0
403,v,play#v#03,play#v#09,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
404,v,play#v#03,play#v#22,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
405,v,play#v#03,play#v#24,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
406,v,play#v#03,play#v#28,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
407,v,play#v#03,play#v#35,not-merged,play%2:36:12::;,play%2:36:12::;,1.0
408,v,play#v#07,play#v#14,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
409,v,play#v#07,play#v#26,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
410,v,play#v#07,play#v#11,not-merged,play%2:36:01::;,play%2:36:01::;play%2:36:01::;,1.0
411,v,play#v#07,play#v#05,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
412,v,play#v#07,play#v#12,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
413,v,play#v#07,play#v#29,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
414,v,play#v#07,play#v#10,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
415,v,play#v#07,play#v#18,not-merged,play%2:36:01::;,play%2:36:01::;play%2:36:01::;,1.0
416,v,play#v#07,play#v#13,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
417,v,play#v#07,play#v#31,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
418,v,play#v#07,play#v#15,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
419,v,play#v#07,play#v#32,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
420,v,play#v#07,play#v#33,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
421,v,play#v#07,play#v#20,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
422,v,play#v#07,play#v#16,not-merged,play%2:36:01::;,play%2:36:01::;play%2:36:01::;,1.0
423,v,play#v#07,play#v#09,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
424,v,play#v#07,play#v#22,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
425,v,play#v#07,play#v#24,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
426,v,play#v#07,play#v#28,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
427,v,play#v#07,play#v#35,not-merged,play%2:36:01::;,play%2:36:01::;,1.0
429,v,play#v#14,play#v#11,not-merged,play%2:36:03::;,play%2:36:03::;play%2:36:03::;,1.0
430,v,play#v#14,play#v#05,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
431,v,play#v#14,play#v#12,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
434,v,play#v#14,play#v#18,not-merged,play%2:36:03::;,play%2:36:03::;play%2:36:03::;,1.0
435,v,play#v#14,play#v#13,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
436,v,play#v#14,play#v#31,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
437,v,play#v#14,play#v#15,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
438,v,play#v#14,play#v#32,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
439,v,play#v#14,play#v#33,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
442,v,play#v#14,play#v#09,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
443,v,play#v#14,play#v#22,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
445,v,play#v#14,play#v#28,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
446,v,play#v#14,play#v#35,not-merged,play%2:36:03::;,play%2:36:03::;,1.0
447,v,play#v#26,play#v#11,not-merged,play%2:36:04::;,play%2:36:04::;play%2:36:04::;,1.0
448,v,play#v#26,play#v#05,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
449,v,play#v#26,play#v#12,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
452,v,play#v#26,play#v#18,not-merged,play%2:36:04::;,play%2:36:04::;play%2:36:04::;,1.0
453,v,play#v#26,play#v#13,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
454,v,play#v#26,play#v#31,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
455,v,play#v#26,play#v#15,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
456,v,play#v#26,play#v#32,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
457,v,play#v#26,play#v#33,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
460,v,play#v#26,play#v#09,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
461,v,play#v#26,play#v#22,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
463,v,play#v#26,play#v#28,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
464,v,play#v#26,play#v#35,not-merged,play%2:36:04::;,play%2:36:04::;,1.0
465,v,play#v#11,play#v#05,merged,play%2:41:00::;recreate%2:41:00::;,recreate%2:41:00::;,1.0
477,v,play#v#11,play#v#09,not-merged,play%2:41:00::;recreate%2:41:00::;,recreate%2:41:00::;,1.0
478,v,play#v#11,play#v#22,not-merged,play%2:41:00::;recreate%2:41:00::;,recreate%2:41:00::;,1.0
480,v,play#v#11,play#v#28,not-merged,play%2:41:00::;recreate%2:41:00::;,recreate%2:41:00::;,1.0
481,v,play#v#11,play#v#35,not-merged,play%2:41:00::;recreate%2:41:00::;,recreate%2:41:00::;,1.0
482,v,play#v#05,play#v#12,merged,play%2:41:03::;,play%2:41:03::;,1.0
483,v,play#v#05,play#v#29,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
484,v,play#v#05,play#v#10,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
485,v,play#v#05,play#v#18,not-merged,play%2:41:03::;,play%2:41:03::;play%2:41:03::;,1.0
486,v,play#v#05,play#v#13,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
487,v,play#v#05,play#v#31,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
488,v,play#v#05,play#v#15,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
489,v,play#v#05,play#v#32,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
490,v,play#v#05,play#v#33,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
491,v,play#v#05,play#v#20,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
492,v,play#v#05,play#v#16,not-merged,play%2:41:03::;,play%2:41:03::;play%2:41:03::;,1.0
493,v,play#v#05,play#v#09,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
494,v,play#v#05,play#v#22,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
495,v,play#v#05,play#v#24,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
496,v,play#v#05,play#v#28,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
497,v,play#v#05,play#v#35,not-merged,play%2:41:03::;,play%2:41:03::;,1.0
508,v,play#v#12,play#v#09,not-merged,play%2:36:06::;,play%2:36:06::;,1.0
509,v,play#v#12,play#v#22,not-merged,play%2:36:06::;,play%2:36:06::;,1.0
511,v,play#v#12,play#v#28,not-merged,play%2:36:06::;,play%2:36:06::;,1.0
512,v,play#v#12,play#v#35,not-merged,play%2:36:06::;,play%2:36:06::;,1.0
513,v,play#v#29,play#v#10,merged,play%2:33:07::;,play%2:33:07::;,1.0
514,v,play#v#29,play#v#18,not-merged,play%2:33:07::;,play%2:33:07::;play%2:33:07::;,1.0
515,v,play#v#29,play#v#13,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
516,v,play#v#29,play#v#31,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
517,v,play#v#29,play#v#15,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
518,v,play#v#29,play#v#32,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
519,v,play#v#29,play#v#33,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
522,v,play#v#29,play#v#09,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
523,v,play#v#29,play#v#22,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
525,v,play#v#29,play#v#28,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
526,v,play#v#29,play#v#35,not-merged,play%2:33:07::;,play%2:33:07::;,1.0
527,v,play#v#10,play#v#18,not-merged,play%2:33:01::;,play%2:33:01::;play%2:33:01::;,1.0
528,v,play#v#10,play#v#13,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
529,v,play#v#10,play#v#31,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
530,v,play#v#10,play#v#15,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
531,v,play#v#10,play#v#32,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
532,v,play#v#10,play#v#33,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
535,v,play#v#10,play#v#09,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
536,v,play#v#10,play#v#22,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
538,v,play#v#10,play#v#28,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
539,v,play#v#10,play#v#35,not-merged,play%2:33:01::;,play%2:33:01::;,1.0
540,v,play#v#18,play#v#13,merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
541,v,play#v#18,play#v#31,not-merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
542,v,play#v#18,play#v#15,not-merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
543,v,play#v#18,play#v#32,not-merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
544,v,play#v#18,play#v#33,not-merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
547,v,play#v#18,play#v#09,not-merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
548,v,play#v#18,play#v#22,not-merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
550,v,play#v#18,play#v#28,not-merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
551,v,play#v#18,play#v#35,not-merged,play%2:36:05::;run%2:36:01::;,run%2:36:01::;,1.0
552,v,play#v#13,play#v#31,not-merged,play%2:36:11::;,play%2:36:11::;,1.0
553,v,play#v#13,play#v#15,not-merged,play%2:36:11::;,play%2:36:11::;,1.0
554,v,play#v#13,play#v#32,not-merged,play%2:36:11::;,play%2:36:11::;,1.0
555,v,play#v#13,play#v#33,not-merged,play%2:36:11::;,play%2:36:11::;,1.0
558,v,play#v#13,play#v#09,not-merged,play%2:36:11::;,play%2:36:11::;,1.0
559,v,play#v#13,play#v#22,not-merged,play%2:36:11::;,play%2:36:11::;,1.0
561,v,play#v#13,play#v#28,not-merged,play%2:36:11::;,play%2:36:11::;,1.0
562,v,play#v#13,play#v#35,not-merged,play%2:36:11::;,play%2:36:11::;,1.0
563,v,play#v#31,play#v#15,merged,play%2:33:09::;,play%2:33:09::;,1.0
568,v,play#v#31,play#v#09,not-merged,play%2:33:09::;,play%2:33:09::;,1.0
569,v,play#v#31,play#v#22,not-merged,play%2:33:09::;,play%2:33:09::;,1.0
571,v,play#v#31,play#v#28,not-merged,play%2:33:09::;,play%2:33:09::;,1.0
572,v,play#v#31,play#v#35,not-merged,play%2:33:09::;,play%2:33:09::;,1.0
577,v,play#v#15,play#v#09,not-merged,play%2:33:03::;,play%2:33:03::;,1.0
578,v,play#v#15,play#v#22,not-merged,play%2:33:03::;,play%2:33:03::;,1.0
580,v,play#v#15,play#v#28,not-merged,play%2:33:03::;,play%2:33:03::;,1.0
581,v,play#v#15,play#v#35,not-merged,play%2:33:03::;,play%2:33:03::;,1.0
585,v,play#v#32,play#v#09,not-merged,play%2:33:13::;,play%2:33:13::;,1.0
586,v,play#v#32,play#v#22,not-merged,play%2:33:13::;,play%2:33:13::;,1.0
588,v,play#v#32,play#v#28,not-merged,play%2:33:13::;,play%2:33:13::;,1.0
589,v,play#v#32,play#v#35,not-merged,play%2:33:13::;,play%2:33:13::;,1.0
592,v,play#v#33,play#v#09,not-merged,play%2:33:12::;,play%2:33:12::;,1.0
593,v,play#v#33,play#v#22,not-merged,play%2:33:12::;,play%2:33:12::;,1.0
595,v,play#v#33,play#v#28,not-merged,play%2:33:12::;,play%2:33:12::;,1.0
596,v,play#v#33,play#v#35,not-merged,play%2:33:12::;,play%2:33:12::;,1.0
597,v,play#v#20,play#v#16,merged,play%2:34:13::;,play%2:34:13::;play%2:34:13::;,1.0
598,v,play#v#20,play#v#09,not-merged,play%2:34:13::;,play%2:34:13::;,1.0
599,v,play#v#20,play#v#22,not-merged,play%2:34:13::;,play%2:34:13::;,1.0
601,v,play#v#20,play#v#28,not-merged,play%2:34:13::;,play%2:34:13::;,1.0
602,v,play#v#20,play#v#35,not-merged,play%2:34:13::;,play%2:34:13::;,1.0
603,v,play#v#16,play#v#09,not-merged,play%2:29:00::;toy%2:29:00::;,toy%2:29:00::;,1.0
604,v,play#v#16,play#v#22,not-merged,play%2:29:00::;toy%2:29:00::;,toy%2:29:00::;,1.0
606,v,play#v#16,play#v#28,not-merged,play%2:29:00::;toy%2:29:00::;,toy%2:29:00::;,1.0
607,v,play#v#16,play#v#35,not-merged,play%2:29:00::;toy%2:29:00::;,toy%2:29:00::;,1.0
608,v,play#v#09,play#v#22,not-merged,play%2:38:00::;,play%2:38:00::;,1.0
609,v,play#v#09,play#v#24,not-merged,play%2:38:00::;,play%2:38:00::;,1.0
610,v,play#v#09,play#v#28,not-merged,play%2:38:00::;,play%2:38:00::;,1.0
611,v,play#v#09,play#v#35,not-merged,play%2:38:00::;,play%2:38:00::;,1.0
615,v,play#v#24,play#v#28,not-merged,play%2:38:03::;,play%2:38:03::;,0.0
616,v,play#v#24,play#v#35,not-merged,play%2:38:03::;,play%2:38:03::;,0.0
618,v,pull#v#01,pull#v#04,merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;,1.0
619,v,pull#v#01,pull#v#09,merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;force%2:35:01::;,1.0
620,v,pull#v#01,pull#v#10,merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;,1.0
621,v,pull#v#01,pull#v#07,not-merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;,1.0
622,v,pull#v#01,pull#v#03,not-merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;,1.0
623,v,pull#v#01,pull#v#17,not-merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;,1.0
624,v,pull#v#01,pull#v#08,not-merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;force%2:35:01::;,1.0
625,v,pull#v#01,pull#v#11,not-merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;,1.0
626,v,pull#v#01,pull#v#13,not-merged,pull%2:35:00::;draw%2:35:03::;force%2:35:01::;,force%2:35:01::;,1.0
627,v,pull#v#04,pull#v#09,merged,pull%2:35:04::;,pull%2:35:04::;pull%2:35:04::;,1.0
628,v,pull#v#04,pull#v#10,merged,pull%2:35:04::;,pull%2:35:04::;,1.0
629,v,pull#v#04,pull#v#07,not-merged,pull%2:35:04::;,pull%2:35:04::;,1.0
630,v,pull#v#04,pull#v#03,not-merged,pull%2:35:04::;,pull%2:35:04::;,1.0
631,v,pull#v#04,pull#v#17,not-merged,pull%2:35:04::;,pull%2:35:04::;,1.0
632,v,pull#v#04,pull#v#08,not-merged,pull%2:35:04::;,pull%2:35:04::;pull%2:35:04::;,1.0
633,v,pull#v#04,pull#v#11,not-merged,pull%2:35:04::;,pull%2:35:04::;,1.0
634,v,pull#v#04,pull#v#13,not-merged,pull%2:35:04::;,pull%2:35:04::;,1.0
635,v,pull#v#09,pull#v#10,merged,pull%2:38:13::;draw%2:38:11::;,draw%2:38:11::;,1.0
636,v,pull#v#09,pull#v#07,not-merged,pull%2:38:13::;draw%2:38:11::;,draw%2:38:11::;,1.0
637,v,pull#v#09,pull#v#03,not-merged,pull%2:38:13::;draw%2:38:11::;,draw%2:38:11::;,1.0
638,v,pull#v#09,pull#v#17,not-merged,pull%2:38:13::;draw%2:38:11::;,draw%2:38:11::;,1.0
639,v,pull#v#09,pull#v#08,not-merged,pull%2:38:13::;draw%2:38:11::;,draw%2:38:11::;draw%2:38:11::;,1.0
640,v,pull#v#09,pull#v#11,not-merged,pull%2:38:13::;draw%2:38:11::;,draw%2:38:11::;,1.0
641,v,pull#v#09,pull#v#13,not-merged,pull%2:38:13::;draw%2:38:11::;,draw%2:38:11::;,1.0
642,v,pull#v#10,pull#v#07,not-merged,pull%2:38:02::;,pull%2:38:02::;,1.0
643,v,pull#v#10,pull#v#03,not-merged,pull%2:38:02::;,pull%2:38:02::;,1.0
644,v,pull#v#10,pull#v#17,not-merged,pull%2:38:02::;,pull%2:38:02::;,1.0
645,v,pull#v#10,pull#v#08,not-merged,pull%2:38:02::;,pull%2:38:02::;pull%2:38:02::;,1.0
646,v,pull#v#10,pull#v#11,not-merged,pull%2:38:02::;,pull%2:38:02::;,1.0
647,v,pull#v#10,pull#v#13,not-merged,pull%2:38:02::;,pull%2:38:02::;,1.0
648,v,pull#v#07,pull#v#03,merged,pull%2:38:00::;,pull%2:38:00::;,1.0
649,v,pull#v#07,pull#v#17,not-merged,pull%2:38:00::;,pull%2:38:00::;,1.0
650,v,pull#v#07,pull#v#08,not-merged,pull%2:38:00::;,pull%2:38:00::;pull%2:38:00::;,1.0
651,v,pull#v#07,pull#v#11,not-merged,pull%2:38:00::;,pull%2:38:00::;,1.0
652,v,pull#v#07,pull#v#13,not-merged,pull%2:38:00::;,pull%2:38:00::;,1.0
653,v,pull#v#03,pull#v#17,not-merged,pull%2:38:01::;,pull%2:38:01::;,1.0
654,v,pull#v#03,pull#v#08,not-merged,pull%2:38:01::;,pull%2:38:01::;pull%2:38:01::;,1.0
655,v,pull#v#03,pull#v#11,not-merged,pull%2:38:01::;,pull%2:38:01::;,1.0
656,v,pull#v#03,pull#v#13,not-merged,pull%2:38:01::;,pull%2:38:01::;,1.0
